image_id,num_pred,num_gt,count_mae,tp_0.50,fp_0.50,fn_0.50,precision_0.50,recall_0.50,f1_0.50,tp_0.55,fp_0.55,fn_0.55,precision_0.55,recall_0.55,f1_0.55,tp_0.60,fp_0.60,fn_0.60,precision_0.60,recall_0.60,f1_0.60,tp_0.65,fp_0.65,fn_0.65,precision_0.65,recall_0.65,f1_0.65,tp_0.70,fp_0.70,fn_0.70,precision_0.70,recall_0.70,f1_0.70,tp_0.75,fp_0.75,fn_0.75,precision_0.75,recall_0.75,f1_0.75,tp_0.80,fp_0.80,fn_0.80,precision_0.80,recall_0.80,f1_0.80,tp_0.85,fp_0.85,fn_0.85,precision_0.85,recall_0.85,f1_0.85,tp_0.90,fp_0.90,fn_0.90,precision_0.90,recall_0.90,f1_0.90,tp_0.95,fp_0.95,fn_0.95,precision_0.95,recall_0.95,f1_0.95,pq,sq,rq
GakuenNoise_041,6,7,1,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,6,0,1,0.9999999833333336,0.8571428448979593,0.9230768591716004,0.8930364860424783,0.9674562080966264,0.9230769088757398
GakuenNoise_045,1,3,2,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,1,0,2,0.9999999000000099,0.3333333222222226,0.4999999375000028,0.49561618696033527,0.9912324234822891,0.4999999750000013
GarakutayaManta_004,7,22,15,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,6,1,16,0.8571428448979593,0.2727272714876033,0.41379306397146554,5,2,17,0.7142857040816327,0.2272727262396694,0.3448275472057112,0.40408319138274257,0.976534385909681,0.41379310059453034
GinNoChimera_047,0,3,3,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
HanzaiKousyouninMinegishiEitarou_092,2,22,20,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,2,0,20,0.9999999500000026,0.09090909049586776,0.1666666500000008,0.15982049201299572,0.9589229600689989,0.1666666652777778
HaruichibanNoFukukoro_091,3,7,4,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,3,0,4,0.9999999666666678,0.42857142244897967,0.5999999460000028,0.5964245511859043,0.9940409385239923,0.5999999880000002
HarukaRefrain_048,2,7,5,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,2,0,5,0.9999999500000026,0.2857142816326531,0.4444444000000022,0.42705556293413616,0.9608750379545845,0.44444443456790145
HarukaRefrain_054,9,23,14,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,9,0,14,0.9999999888888891,0.39130434612476367,0.5624999560546903,8,1,15,0.8888888790123458,0.3478260854442344,0.4999999564453156,0.5390871349397731,0.958377134771676,0.562499996484375
HealingPlanet_011,3,13,10,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,3,0,10,0.9999999666666678,0.23076922899408286,0.37499996484375203,0.3700908064183173,0.986908829451873,0.3749999953125001
HealingPlanet_026,2,12,10,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,2,0,10,0.9999999500000026,0.1666666652777778,0.28571425714285853,0.2759733324474767,0.965906677364835,0.2857142816326531
HealingPlanet_047,7,13,6,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,7,0,6,0.9999999857142858,0.5384615343195267,0.6999999475000029,0.6803069276447496,0.9718670492111697,0.6999999930000002
HeiseiJimen_104,6,17,11,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,5,1,12,0.8333333194444447,0.2941176453287197,0.43478256635161,4,2,13,0.6666666555555557,0.23529411626297578,0.34782604536862416,0.42329146943011703,0.9735703881550986,0.43478260491493387
Joouari_004,6,17,11,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,6,0,11,0.9999999833333336,0.35294117439446365,0.5217390873345962,3,3,14,0.4999999916666668,0.17647058719723183,0.2608695243856388,0.49570046712086785,0.9500925702433377,0.5217391258979207
Joouari_050,2,11,9,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,2,0,9,0.9999999500000026,0.18181818016528928,0.3076922769230785,0,2,11,0.0,0.0,0.0,0.29013505032197406,0.9429389280531681,0.30769230295857997
Joouari_061,0,12,12,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
