image_id,iou,dice,pixel_precision,pixel_recall,pixel_f1,boundary_fscore,boundary_precision,boundary_recall,pred_pixels,gt_pixels,intersection_pixels
ReveryEarth_065,0.9806369246022634,0.9902238137857473,0.9994698795156639,0.9811472501455206,0.9902237637888468,0.999999949925422,0.9999999999245851,0.9999999999262537,41500,42275,41478
ReveryEarth_087,0.3755011471939614,0.5459844914851407,0.9933137372298793,0.3764526687845111,0.5459844516253285,0.5399193323250161,0.9398351648093453,0.37875338752976956,110226,290844,109489
RinToSiteSippuNoNaka_004,0.5905342859333768,0.7425609006433108,0.5951097465419515,0.9871478775026568,0.7425608537126904,0.7418714405074271,0.5908794079169473,0.9965201465018952,297367,179270,176966
RisingGirl_009,0.7994292280446825,0.8885364487642206,0.8774675771089081,0.8998881461410949,0.8885363987719471,0.8092624487906701,0.8074188562471806,0.8111145800685121,193459,188639,169754
RisingGirl_076,0.6015369853605219,0.7511996174413792,0.9125313818700173,0.6383431886329446,0.7511995690040146,0.628362739235002,0.7927279797629257,0.5204516938454147,149768,214098,136668
SaladDays_vol18_080,0.41148194826536916,0.5830495370784685,0.7671571436753057,0.4702062358120254,0.5830494899579974,0.5761889175333111,0.607196627512689,0.5481943706777989,139592,227749,107089
SamayoeruSyonenNiJunaiWo_006,0.3787075105266822,0.5493659933454799,0.9784794334550719,0.38188835424157797,0.5493659529615627,0.47026509687862084,0.6129550320871009,0.3814640698327245,54506,139656,53333
SamayoeruSyonenNiJunaiWo_065,0.3953501844599585,0.5666680505911433,0.9996204908311919,0.3954095338424031,0.566668009970548,0.50136738011572,0.7275368797334033,0.38246919320643485,150194,379700,150137
SeisinkiVulnus_050,0.9491202449519546,0.9738960409549798,0.9994626145511405,0.9496048450607264,0.9738959909874287,0.9496599038985933,0.9833628318410025,0.9181907250013359,174921,184105,174827
ShimatteIkouze_vol26_013,0.7266619914799477,0.8416957054311653,0.8468972533058373,0.8365576621644143,0.8416956554328726,0.7793849972719901,0.7552528489961249,0.805110314908494,230022,232865,194805
